lats,lons
14.26,-110.68
14.26,-110.64
14.26,-110.59
14.26,-110.55
14.26,-110.5
14.26,-110.45
14.26,-110.41
14.26,-110.37
14.26,-110.32
14.26,-110.28
14.26,-110.23
14.26,-110.19
14.26,-110.14
14.26,-110.09
14.26,-110.05
14.26,-110.01
14.26,-109.96
14.26,-109.92
14.26,-109.87
14.26,-109.83
14.26,-109.78
14.26,-109.73
14.26,-109.69
14.26,-109.65
14.26,-109.6
14.26,-109.56
14.26,-109.51
14.26,-109.47
14.26,-109.42
14.26,-109.38
14.26,-109.33
14.26,-109.28
14.26,-109.24
14.26,-109.2
14.26,-109.15
14.26,-109.11
14.26,-109.06
14.26,-109.02
14.26,-108.97
14.26,-108.93
14.26,-108.88
14.26,-108.84
14.26,-108.79
14.26,-108.75
14.26,-108.7
14.26,-108.66
14.26,-108.61
14.26,-108.56
14.26,-108.52
14.26,-108.48
14.26,-108.43
14.26,-108.39
14.26,-108.34
14.26,-108.3
14.26,-108.25
14.26,-108.2
14.26,-108.16
14.26,-108.12
14.26,-108.07
14.26,-108.03
14.26,-107.98
14.26,-107.94
14.26,-107.89
14.26,-107.84
14.26,-107.8
14.26,-107.76
14.26,-107.71
14.26,-107.67
14.26,-107.62
14.26,-107.58
14.26,-107.53
14.26,-107.48
14.26,-107.44
14.26,-107.4
14.26,-107.35
14.26,-107.31
14.26,-107.26
14.26,-107.22
14.26,-107.17
14.26,-107.12
14.26,-107.08
14.26,-107.03
14.26,-106.99
14.26,-106.95
14.26,-106.9
14.26,-106.86
14.26,-106.81
14.26,-106.77
14.26,-106.72
14.26,-106.68
14.26,-106.63
14.26,-106.59
14.26,-106.54
14.26,-106.5
14.26,-106.45
14.26,-106.41
14.26,-106.36
14.26,-106.31
14.26,-106.27
14.26,-106.23
14.26,-106.18
14.26,-106.14
14.26,-106.09
14.26,-106.05
14.26,-106.0
14.26,-105.95
14.26,-105.91
14.26,-105.87
14.26,-105.82
14.26,-105.78
14.26,-105.73
14.26,-105.69
14.26,-105.64
14.26,-105.59
14.26,-105.55
14.26,-105.51
14.26,-105.46
14.26,-105.42
14.26,-105.37
14.26,-105.33
14.26,-105.28
14.26,-105.23
14.26,-105.19
14.26,-105.15
14.26,-105.1
14.26,-105.06
14.26,-105.01
14.26,-104.97
14.26,-104.92
14.26,-104.88
14.26,-104.83
14.26,-104.78
14.26,-104.74
14.26,-104.7
14.26,-104.65
14.26,-104.61
14.26,-104.56
14.26,-104.52
14.26,-104.47
14.26,-104.43
14.26,-104.38
14.26,-104.34
14.26,-104.29
14.26,-104.25
14.26,-104.2
14.26,-104.16
14.26,-104.11
14.26,-104.06
14.26,-104.02
14.26,-103.98
14.26,-103.93
14.26,-103.89
14.26,-103.84
14.26,-103.8
14.26,-103.75
14.26,-103.7
14.26,-103.66
14.26,-103.62
14.26,-103.57
14.26,-103.53
14.26,-103.48
14.26,-103.44
14.26,-103.39
14.26,-103.34
14.26,-103.3
14.26,-103.26
14.26,-103.21
14.26,-103.17
14.26,-103.12
14.26,-103.08
14.26,-103.03
14.26,-102.98
14.26,-102.94
14.26,-102.9
14.26,-102.85
14.26,-102.81
14.26,-102.76
14.26,-102.72
14.26,-102.67
14.26,-102.62
14.26,-102.58
14.26,-102.53
14.26,-102.49
14.26,-102.45
14.26,-102.4
14.26,-102.36
14.26,-102.31
14.26,-102.27
14.26,-102.22
14.26,-102.18
14.26,-102.13
14.26,-102.09
14.26,-102.04
14.26,-102.0
14.26,-101.95
14.26,-101.91
14.26,-101.86
14.26,-101.81
14.26,-101.77
14.26,-101.73
14.26,-101.68
14.26,-101.64
14.26,-101.59
14.26,-101.55
14.26,-101.5
14.26,-101.45
14.26,-101.41
14.26,-101.37
14.26,-101.32
14.26,-101.28
14.26,-101.23
14.26,-101.19
14.26,-101.14
14.26,-101.09
14.26,-101.05
14.26,-101.0
14.26,-100.96
14.26,-100.92
14.26,-100.87
14.26,-100.83
14.26,-100.78
14.26,-100.73
14.26,-100.69
14.26,-100.65
14.26,-100.6
14.26,-100.56
14.26,-100.51
14.26,-100.47
14.26,-100.42
14.26,-100.38
14.26,-100.33
14.26,-100.28
14.26,-100.24
14.26,-100.2
14.26,-100.15
14.26,-100.11
14.26,-100.06
14.26,-100.02
14.26,-99.97
14.26,-99.93
14.26,-99.88
14.26,-99.84
14.26,-99.79
14.26,-99.75
14.26,-99.7
14.26,-99.66
14.26,-99.61
14.26,-99.56
14.26,-99.52
14.26,-99.48
14.26,-99.43
14.26,-99.39
14.26,-99.34
14.26,-99.3
14.26,-99.25
14.26,-99.21
14.26,-99.16
14.26,-99.12
14.26,-99.07
14.26,-99.03
14.26,-98.98
14.26,-98.94
14.26,-98.89
14.26,-98.84
14.26,-98.8
14.26,-98.75
14.26,-98.71
14.26,-98.67
14.26,-98.62
14.26,-98.58
14.26,-98.53
14.26,-98.48
14.26,-98.44
14.26,-98.4
14.26,-98.35
14.26,-98.31
14.26,-98.26
14.26,-98.22
14.26,-98.17
14.26,-98.12
14.26,-98.08
14.26,-98.03
14.26,-97.99
14.26,-97.95
14.26,-97.9
14.26,-97.86
14.26,-97.81
14.26,-97.77
14.26,-97.72
14.26,-97.68
14.26,-97.63
14.26,-97.59
14.26,-97.54
14.26,-97.5
14.26,-97.45
14.26,-97.41
14.26,-97.36
14.26,-97.31
14.26,-97.27
14.26,-97.23
14.26,-97.18
14.26,-97.14
14.26,-97.09
14.26,-97.05
14.26,-97.0
14.26,-96.96
14.26,-96.91
14.26,-96.87
14.26,-96.82
14.26,-96.78
14.26,-96.73
14.26,-96.69
14.26,-96.64
14.26,-96.59
14.26,-96.55
14.26,-96.5
14.26,-96.46
14.26,-96.42
14.26,-96.37
14.26,-96.33
14.26,-96.28
14.26,-96.23
14.26,-96.19
14.26,-96.15
14.26,-96.1
14.26,-96.06
14.26,-96.01
14.26,-95.97
14.26,-95.92
14.26,-95.88
14.26,-95.83
14.26,-95.78
14.26,-95.74
14.26,-95.7
14.26,-95.65
14.26,-95.61
14.26,-95.56
14.26,-95.52
14.26,-95.47
14.26,-95.43
14.26,-95.38
14.26,-95.34
14.26,-95.29
14.26,-95.25
14.26,-95.2
14.26,-95.16
14.26,-95.11
14.26,-95.06
14.26,-95.02
14.26,-94.98
14.26,-94.93
14.26,-94.89
14.26,-94.84
14.26,-94.8
14.26,-94.75
14.26,-94.71
14.26,-94.66
14.26,-94.62
14.26,-94.57
14.26,-94.53
14.26,-94.48
14.26,-94.44
14.26,-94.39
14.26,-94.34
14.26,-94.3
14.26,-94.25
14.26,-94.21
14.26,-94.17
14.26,-94.12
14.26,-94.08
14.26,-94.03
14.26,-93.98
14.26,-93.94
14.26,-93.9
14.26,-93.85
14.26,-93.81
14.26,-93.76
14.26,-93.72
14.26,-93.67
14.26,-93.62
14.26,-93.58
14.26,-93.53
14.26,-93.49
14.26,-93.45
14.26,-93.4
14.26,-93.36
14.26,-93.31
14.26,-93.27
14.26,-93.22
14.26,-93.18
14.26,-93.13
14.26,-93.09
14.26,-93.04
14.26,-93.0
14.26,-92.95
14.26,-92.91
14.26,-92.86
14.26,-92.81
14.26,-92.77
14.26,-92.73
14.26,-92.68
14.26,-92.64
14.26,-92.59
14.26,-92.55
14.26,-92.5
14.26,-92.46
14.26,-92.41
14.26,-92.37
14.26,-92.32
14.26,-92.28
14.26,-92.23
14.26,-92.19
14.26,-92.14
14.26,-92.09
14.26,-92.05
14.26,-92.01
14.26,-91.96
14.26,-91.92
14.26,-91.87
14.26,-91.83
14.26,-91.78
14.26,-91.73
14.26,-91.69
14.26,-91.65
14.26,-91.6
14.26,-91.56
14.26,-91.51
14.26,-91.47
14.26,-91.42
14.26,-91.38
14.26,-91.33
14.26,-91.28
14.26,-91.24
14.26,-91.2
14.26,-91.15
14.26,-91.11
14.26,-91.06
14.26,-91.02
14.26,-90.97
14.26,-90.93
14.26,-90.88
14.26,-90.84
14.26,-90.79
14.26,-90.75
14.26,-90.7
14.26,-90.66
14.26,-90.61
14.26,-90.56
14.26,-90.52
14.26,-90.48
14.26,-90.43
14.26,-90.39
14.26,-90.34
14.26,-90.3
14.26,-90.25
14.26,-90.21
14.26,-90.16
14.26,-90.12
14.26,-90.07
14.26,-90.03
14.26,-89.98
14.26,-89.94
14.26,-89.89
14.26,-89.84
14.26,-89.8
14.26,-89.76
14.26,-89.71
14.26,-89.67
14.26,-89.62
14.26,-89.58
14.26,-89.53
14.26,-89.48
14.26,-89.44
14.26,-89.4
14.26,-89.35
14.26,-89.31
14.26,-89.26
14.26,-89.22
14.26,-89.17
14.26,-89.12
14.26,-89.08
14.26,-89.03
14.26,-88.99
14.26,-88.95
14.26,-88.9
14.26,-88.86
14.26,-88.81
14.26,-88.77
14.26,-88.72
14.26,-88.68
14.26,-88.63
14.26,-88.59
14.26,-88.54
14.26,-88.5
14.26,-88.45
14.26,-88.41
14.26,-88.36
14.26,-88.31
14.26,-88.27
14.26,-88.23
14.26,-88.18
14.26,-88.14
14.26,-88.09
14.26,-88.05
14.26,-88.0
14.26,-87.96
14.26,-87.91
14.26,-87.87
14.26,-87.82
14.26,-87.78
14.26,-87.73
14.26,-87.69
14.26,-87.64
14.26,-87.59
14.26,-87.55
14.26,-87.51
14.26,-87.46
14.26,-87.42
14.26,-87.37
14.26,-87.33
14.26,-87.28
14.26,-87.23
14.26,-87.19
14.26,-87.15
14.26,-87.1
14.26,-87.06
14.26,-87.01
14.26,-86.97
14.26,-86.92
14.26,-86.88
14.26,-86.83
14.26,-86.78
14.26,-86.74
14.26,-86.7
14.26,-86.65
14.26,-86.61
14.26,-86.56
14.26,-86.52
14.26,-86.47
14.26,-86.43
14.26,-86.38
14.26,-86.34
14.26,-86.29
14.26,-86.25
14.26,-86.2
14.26,-86.16
14.26,-86.11
14.26,-86.06
14.26,-86.02
14.26,-85.98
14.26,-85.93
14.26,-85.89
14.26,-85.84
14.26,-85.8
14.3,-117.34
14.3,-117.3
14.3,-117.25
14.3,-117.2
14.3,-117.16
14.3,-117.12
14.3,-117.07
14.3,-117.03
14.3,-116.98
14.3,-116.94
14.3,-116.89
14.3,-116.84
14.3,-116.8
14.3,-116.76
14.3,-116.71
14.3,-116.67
14.3,-116.62
14.3,-116.58
14.3,-116.53
14.3,-116.48
14.3,-116.44
14.3,-116.4
14.3,-116.35
14.3,-116.31
14.3,-116.26
14.3,-116.22
14.3,-116.17
14.3,-116.12
14.3,-116.08
14.3,-116.03
14.3,-115.99
14.3,-115.95
14.3,-115.9
14.3,-115.86
14.3,-115.81
14.3,-115.77
14.3,-115.72
14.3,-115.67
14.3,-115.63
14.3,-115.59
14.3,-115.54
14.3,-115.5
14.3,-115.45
14.3,-115.41
14.3,-115.36
14.3,-115.31
14.3,-115.27
14.3,-115.23
14.3,-115.18
14.3,-115.14
14.3,-115.09
14.3,-115.05
14.3,-115.0
14.3,-114.95
14.3,-114.91
14.3,-114.87
14.3,-114.82
14.3,-114.78
14.3,-114.73
14.3,-114.69
14.3,-114.64
14.3,-114.59
14.3,-114.55
14.3,-114.51
14.3,-114.46
14.3,-114.42
14.3,-114.37
14.3,-114.33
14.3,-114.28
14.3,-114.23
14.3,-114.19
14.3,-114.15
14.3,-114.1
14.3,-114.06
14.3,-114.01
14.3,-113.97
14.3,-113.92
14.3,-113.88
14.3,-113.83
14.3,-113.78
14.3,-113.74
14.3,-113.7
14.3,-113.65
14.3,-113.61
14.3,-113.56
14.3,-113.52
14.3,-113.47
14.3,-113.42
14.3,-113.38
14.3,-113.34
14.3,-113.29
14.3,-113.25
14.3,-113.2
14.3,-113.16
14.3,-113.11
14.3,-113.06
14.3,-113.02
14.3,-112.98
14.3,-112.93
14.3,-112.89
14.3,-112.84
14.3,-112.8
14.3,-112.75
14.3,-112.7
14.3,-112.66
14.3,-112.62
14.3,-112.57
14.3,-112.53
14.3,-112.48
14.3,-112.44
14.3,-112.39
14.3,-112.34
14.3,-112.3
14.3,-112.26
14.3,-112.21
14.3,-112.17
14.3,-112.12
14.3,-112.08
14.3,-112.03
14.3,-111.98
14.3,-111.94
14.3,-111.9
14.3,-111.85
14.3,-111.81
14.3,-111.76
14.3,-111.72
14.3,-111.67
14.3,-111.62
14.3,-111.58
14.3,-111.53
14.3,-111.49
14.3,-111.45
14.3,-111.4
14.3,-111.36
14.3,-111.31
14.3,-111.27
14.3,-111.22
14.3,-111.17
14.3,-111.13
14.3,-111.09
14.3,-111.04
14.3,-111.0
14.3,-110.95
14.3,-110.91
14.3,-110.86
14.3,-110.81
14.3,-110.77
14.3,-110.73
14.3,-110.68
14.3,-110.64
14.3,-110.59
14.3,-110.55
14.3,-110.5
14.3,-110.45
14.3,-110.41
14.3,-110.37
14.3,-110.32
14.3,-110.28
14.3,-110.23
14.3,-110.19
14.3,-110.14
14.3,-110.09
14.3,-110.05
14.3,-110.01
14.3,-109.96
14.3,-109.92
14.3,-109.87
14.3,-109.83
14.3,-109.78
14.3,-109.73
14.3,-109.69
14.3,-109.65
14.3,-109.6
14.3,-109.56
14.3,-109.51
14.3,-109.47
14.3,-109.42
14.3,-109.38
14.3,-109.33
14.3,-109.28
14.3,-109.24
14.3,-109.2
14.3,-109.15
14.3,-109.11
14.3,-109.06
14.3,-109.02
14.3,-108.97
14.3,-108.93
14.3,-108.88
14.3,-108.84
14.3,-108.79
14.3,-108.75
14.3,-108.7
14.3,-108.66
14.3,-108.61
14.3,-108.56
14.3,-108.52
14.3,-108.48
14.3,-108.43
14.3,-108.39
14.3,-108.34
14.3,-108.3
14.3,-108.25
14.3,-108.2
14.3,-108.16
14.3,-108.12
14.3,-108.07
14.3,-108.03
14.3,-107.98
14.3,-107.94
14.3,-107.89
14.3,-107.84
14.3,-107.8
14.3,-107.76
14.3,-107.71
14.3,-107.67
14.3,-107.62
14.3,-107.58
14.3,-107.53
14.3,-107.48
14.3,-107.44
14.3,-107.4
14.3,-107.35
14.3,-107.31
14.3,-107.26
14.3,-107.22
14.3,-107.17
14.3,-107.12
14.3,-107.08
14.3,-107.03
14.3,-106.99
14.3,-106.95
14.3,-106.9
14.3,-106.86
14.3,-106.81
14.3,-106.77
14.3,-106.72
14.3,-106.68
14.3,-106.63
14.3,-106.59
14.3,-106.54
14.3,-106.5
14.3,-106.45
14.3,-106.41
14.3,-106.36
14.3,-106.31
14.3,-106.27
14.3,-106.23
14.3,-106.18
14.3,-106.14
14.3,-106.09
14.3,-106.05
14.3,-106.0
14.3,-105.95
14.3,-105.91
14.3,-105.87
14.3,-105.82
14.3,-105.78
14.3,-105.73
14.3,-105.69
14.3,-105.64
14.3,-105.59
14.3,-105.55
14.3,-105.51
14.3,-105.46
14.3,-105.42
14.3,-105.37
14.3,-105.33
14.3,-105.28
14.3,-105.23
14.3,-105.19
14.3,-105.15
14.3,-105.1
14.3,-105.06
14.3,-105.01
14.3,-104.97
14.3,-104.92
14.3,-104.88
14.3,-104.83
14.3,-104.78
14.3,-104.74
14.3,-104.7
14.3,-104.65
14.3,-104.61
14.3,-104.56
14.3,-104.52
14.3,-104.47
14.3,-104.43
14.3,-104.38
14.3,-104.34
14.3,-104.29
14.3,-104.25
14.3,-104.2
14.3,-104.16
14.3,-104.11
14.3,-104.06
14.3,-104.02
14.3,-103.98
14.3,-103.93
14.3,-103.89
14.3,-103.84
14.3,-103.8
14.3,-103.75
14.3,-103.7
14.3,-103.66
14.3,-103.62
14.3,-103.57
14.3,-103.53
14.3,-103.48
14.3,-103.44
14.3,-103.39
14.3,-103.34
14.3,-103.3
14.3,-103.26
14.3,-103.21
14.3,-103.17
14.3,-103.12
14.3,-103.08
14.3,-103.03
14.3,-102.98
14.3,-102.94
14.3,-102.9
14.3,-102.85
14.3,-102.81
14.3,-102.76
14.3,-102.72
14.3,-102.67
14.3,-102.62
14.3,-102.58
14.3,-102.53
14.3,-102.49
14.3,-102.45
14.3,-102.4
14.3,-102.36
14.3,-102.31
14.3,-102.27
14.3,-102.22
14.3,-102.18
14.3,-102.13
14.3,-102.09
14.3,-102.04
14.3,-102.0
14.3,-101.95
14.3,-101.91
14.3,-101.86
14.3,-101.81
14.3,-101.77
14.3,-101.73
14.3,-101.68
14.3,-101.64
14.3,-101.59
14.3,-101.55
14.3,-101.5
14.3,-101.45
14.3,-101.41
14.3,-101.37
14.3,-101.32
14.3,-101.28
14.3,-101.23
14.3,-101.19
14.3,-101.14
14.3,-101.09
14.3,-101.05
14.3,-101.0
14.3,-100.96
14.3,-100.92
14.3,-100.87
14.3,-100.83
14.3,-100.78
14.3,-100.73
14.3,-100.69
14.3,-100.65
14.3,-100.6
14.3,-100.56
14.3,-100.51
14.3,-100.47
14.3,-100.42
14.3,-100.38
14.3,-100.33
14.3,-100.28
14.3,-100.24
14.3,-100.2
14.3,-100.15
14.3,-100.11
14.3,-100.06
14.3,-100.02
14.3,-99.97
14.3,-99.93
14.3,-99.88
14.3,-99.84
14.3,-99.79
14.3,-99.75
14.3,-99.7
14.3,-99.66
14.3,-99.61
14.3,-99.56
14.3,-99.52
14.3,-99.48
14.3,-99.43
14.3,-99.39
14.3,-99.34
14.3,-99.3
14.3,-99.25
14.3,-99.21
14.3,-99.16
14.3,-99.12
14.3,-99.07
14.3,-99.03
14.3,-98.98
14.3,-98.94
14.3,-98.89
14.3,-98.84
14.3,-98.8
14.3,-98.75
14.3,-98.71
14.3,-98.67
14.3,-98.62
14.3,-98.58
14.3,-98.53
14.3,-98.48
14.3,-98.44
14.3,-98.4
14.3,-98.35
14.3,-98.31
14.3,-98.26
14.3,-98.22
14.3,-98.17
14.3,-98.12
14.3,-98.08
14.3,-98.03
14.3,-97.99
14.3,-97.95
14.3,-97.9
14.3,-97.86
14.3,-97.81
14.3,-97.77
14.3,-97.72
14.3,-97.68
14.3,-97.63
14.3,-97.59
14.3,-97.54
14.3,-97.5
14.3,-97.45
14.3,-97.41
14.3,-97.36
14.3,-97.31
14.3,-97.27
14.3,-97.23
14.3,-97.18
14.3,-97.14
14.3,-97.09
14.3,-97.05
14.3,-97.0
14.3,-96.96
14.3,-96.91
14.3,-96.87
14.3,-96.82
14.3,-96.78
14.3,-96.73
14.3,-96.69
14.3,-96.64
14.3,-96.59
14.3,-96.55
14.3,-96.5
14.3,-96.46
14.3,-96.42
14.3,-96.37
14.3,-96.33
14.3,-96.28
14.3,-96.23
14.3,-96.19
14.3,-96.15
14.3,-96.1
14.3,-96.06
14.3,-96.01
14.3,-95.97
14.3,-95.92
14.3,-95.88
14.3,-95.83
14.3,-95.78
14.3,-95.74
14.3,-95.7
14.3,-95.65
14.3,-95.61
14.3,-95.56
14.3,-95.52
14.3,-95.47
14.3,-95.43
14.3,-95.38
14.3,-95.34
14.3,-95.29
14.3,-95.25
14.3,-95.2
14.3,-95.16
14.3,-95.11
14.3,-95.06
14.3,-95.02
14.3,-94.98
14.3,-94.93
14.3,-94.89
14.3,-94.84
14.3,-94.8
14.3,-94.75
14.3,-94.71
14.3,-94.66
14.3,-94.62
14.3,-94.57
14.3,-94.53
14.3,-94.48
14.3,-94.44
14.3,-94.39
14.3,-94.34
14.3,-94.3
14.3,-94.25
14.3,-94.21
14.3,-94.17
14.3,-94.12
14.3,-94.08
14.3,-94.03
14.3,-93.98
14.3,-93.94
14.3,-93.9
14.3,-93.85
14.3,-93.81
14.3,-93.76
14.3,-93.72
14.3,-93.67
14.3,-93.62
14.3,-93.58
14.3,-93.53
14.3,-93.49
14.3,-93.45
14.3,-93.4
14.3,-93.36
14.3,-93.31
14.3,-93.27
14.3,-93.22
14.3,-93.18
14.3,-93.13
14.3,-93.09
14.3,-93.04
14.3,-93.0
14.3,-92.95
14.3,-92.91
14.3,-92.86
14.3,-92.81
14.3,-92.77
14.3,-92.73
14.3,-92.68
14.3,-92.64
14.3,-92.59
14.3,-92.55
14.3,-92.5
14.3,-92.46
14.3,-92.41
14.3,-92.37
14.3,-92.32
14.3,-92.28
14.3,-92.23
14.3,-92.19
14.3,-92.14
14.3,-92.09
14.3,-92.05
14.3,-92.01
14.3,-91.96
14.3,-91.92
14.3,-91.87
14.3,-91.83
14.3,-91.78
14.3,-91.73
14.3,-91.69
14.3,-91.65
14.3,-91.6
14.3,-91.56
14.3,-91.51
14.3,-91.47
14.3,-91.42
14.3,-91.38
14.3,-91.33
14.3,-91.28
14.3,-91.24
14.3,-91.2
14.3,-91.15
14.3,-91.11
14.3,-91.06
14.3,-91.02
14.3,-90.97
14.3,-90.93
14.3,-90.88
14.3,-90.84
14.3,-90.79
14.3,-90.75
14.3,-90.7
14.3,-90.66
14.3,-90.61
14.3,-90.56
14.3,-90.52
14.3,-90.48
14.3,-90.43
14.3,-90.39
14.3,-90.34
14.3,-90.3
14.3,-90.25
14.3,-90.21
14.3,-90.16
14.3,-90.12
14.3,-90.07
14.3,-90.03
14.3,-89.98
14.3,-89.94
14.3,-89.89
14.3,-89.84
14.3,-89.8
14.3,-89.76
14.3,-89.71
14.3,-89.67
14.3,-89.62
14.3,-89.58
14.3,-89.53
14.3,-89.48
14.3,-89.44
14.3,-89.4
14.3,-89.35
14.3,-89.31
14.3,-89.26
14.3,-89.22
14.3,-89.17
14.3,-89.12
14.3,-89.08
14.3,-89.03
14.3,-88.99
14.3,-88.95
14.3,-88.9
14.3,-88.86
14.3,-88.81
14.3,-88.77
14.3,-88.72
14.3,-88.68
14.3,-88.63
14.3,-88.59
14.3,-88.54
14.3,-88.5
14.3,-88.45
14.3,-88.41
14.3,-88.36
14.3,-88.31
14.3,-88.27
14.3,-88.23
14.3,-88.18
14.3,-88.14
14.3,-88.09
14.3,-88.05
14.3,-88.0
14.3,-87.96
14.3,-87.91
14.3,-87.87
14.3,-87.82
14.3,-87.78
14.3,-87.73
14.3,-87.69
14.3,-87.64
14.3,-87.59
14.3,-87.55
14.3,-87.51
14.3,-87.46
14.3,-87.42
14.3,-87.37
14.3,-87.33
14.3,-87.28
14.3,-87.23
14.3,-87.19
14.3,-87.15
14.3,-87.1
14.3,-87.06
14.3,-87.01
14.3,-86.97
14.3,-86.92
14.3,-86.88
14.3,-86.83
14.3,-86.78
14.3,-86.74
14.3,-86.7
14.3,-86.65
14.3,-86.61
14.3,-86.56
14.3,-86.52
14.3,-86.47
14.3,-86.43
14.3,-86.38
14.3,-86.34
14.3,-86.29
14.3,-86.25
14.3,-86.2
14.3,-86.16
14.3,-86.11
14.3,-86.06
14.3,-86.02
14.3,-85.98
14.3,-85.93
14.3,-85.89
14.3,-85.84
14.3,-85.8
14.35,-117.34
14.35,-117.3
14.35,-117.25
14.35,-117.2
14.35,-117.16
14.35,-117.12
14.35,-117.07
14.35,-117.03
14.35,-116.98
14.35,-116.94
14.35,-116.89
14.35,-116.84
14.35,-116.8
14.35,-116.76
14.35,-116.71
14.35,-116.67
14.35,-116.62
14.35,-116.58
14.35,-116.53
14.35,-116.48
14.35,-116.44
14.35,-116.4
14.35,-116.35
14.35,-116.31
14.35,-116.26
14.35,-116.22
14.35,-116.17
14.35,-116.12
14.35,-116.08
14.35,-116.03
14.35,-115.99
14.35,-115.95
14.35,-115.9
14.35,-115.86
14.35,-115.81
14.35,-115.77
14.35,-115.72
14.35,-115.67
14.35,-115.63
14.35,-115.59
14.35,-115.54
14.35,-115.5
14.35,-115.45
14.35,-115.41
14.35,-115.36
14.35,-115.31
14.35,-115.27
14.35,-115.23
14.35,-115.18
14.35,-115.14
14.35,-115.09
14.35,-115.05
14.35,-115.0
14.35,-114.95
14.35,-114.91
14.35,-114.87
14.35,-114.82
14.35,-114.78
14.35,-114.73
14.35,-114.69
14.35,-114.64
14.35,-114.59
14.35,-114.55
14.35,-114.51
14.35,-114.46
14.35,-114.42
14.35,-114.37
14.35,-114.33
14.35,-114.28
14.35,-114.23
14.35,-114.19
14.35,-114.15
14.35,-114.1
14.35,-114.06
14.35,-114.01
14.35,-113.97
14.35,-113.92
14.35,-113.88
14.35,-113.83
14.35,-113.78
14.35,-113.74
14.35,-113.7
14.35,-113.65
14.35,-113.61
14.35,-113.56
14.35,-113.52
14.35,-113.47
14.35,-113.42
14.35,-113.38
14.35,-113.34
14.35,-113.29
14.35,-113.25
14.35,-113.2
14.35,-113.16
14.35,-113.11
14.35,-113.06
14.35,-113.02
14.35,-112.98
14.35,-112.93
14.35,-112.89
14.35,-112.84
14.35,-112.8
14.35,-112.75
14.35,-112.7
14.35,-112.66
14.35,-112.62
14.35,-112.57
14.35,-112.53
14.35,-112.48
14.35,-112.44
14.35,-112.39
14.35,-112.34
14.35,-112.3
14.35,-112.26
14.35,-112.21
14.35,-112.17
14.35,-112.12
14.35,-112.08
14.35,-112.03
14.35,-111.98
14.35,-111.94
14.35,-111.9
14.35,-111.85
14.35,-111.81
14.35,-111.76
14.35,-111.72
14.35,-111.67
14.35,-111.62
14.35,-111.58
14.35,-111.53
14.35,-111.49
14.35,-111.45
14.35,-111.4
14.35,-111.36
14.35,-111.31
14.35,-111.27
14.35,-111.22
14.35,-111.17
14.35,-111.13
14.35,-111.09
14.35,-111.04
14.35,-111.0
14.35,-110.95
14.35,-110.91
14.35,-110.86
14.35,-110.81
14.35,-110.77
14.35,-110.73
14.35,-110.68
14.35,-110.64
14.35,-110.59
14.35,-110.55
14.35,-110.5
14.35,-110.45
14.35,-110.41
14.35,-110.37
14.35,-110.32
14.35,-110.28
14.35,-110.23
14.35,-110.19
14.35,-110.14
14.35,-110.09
14.35,-110.05
14.35,-110.01
14.35,-109.96
14.35,-109.92
14.35,-109.87
14.35,-109.83
14.35,-109.78
14.35,-109.73
14.35,-109.69
14.35,-109.65
14.35,-109.6
14.35,-109.56
14.35,-109.51
14.35,-109.47
14.35,-109.42
14.35,-109.38
14.35,-109.33
14.35,-109.28
14.35,-109.24
14.35,-109.2
14.35,-109.15
14.35,-109.11
14.35,-109.06
14.35,-109.02
14.35,-108.97
14.35,-108.93
14.35,-108.88
14.35,-108.84
14.35,-108.79
14.35,-108.75
14.35,-108.7
14.35,-108.66
14.35,-108.61
14.35,-108.56
14.35,-108.52
14.35,-108.48
14.35,-108.43
14.35,-108.39
14.35,-108.34
14.35,-108.3
14.35,-108.25
14.35,-108.2
14.35,-108.16
14.35,-108.12
14.35,-108.07
14.35,-108.03
14.35,-107.98
14.35,-107.94
14.35,-107.89
14.35,-107.84
14.35,-107.8
14.35,-107.76
14.35,-107.71
14.35,-107.67
14.35,-107.62
14.35,-107.58
14.35,-107.53
14.35,-107.48
14.35,-107.44
14.35,-107.4
14.35,-107.35
14.35,-107.31
14.35,-107.26
14.35,-107.22
14.35,-107.17
14.35,-107.12
14.35,-107.08
14.35,-107.03
14.35,-106.99
14.35,-106.95
14.35,-106.9
14.35,-106.86
14.35,-106.81
14.35,-106.77
14.35,-106.72
14.35,-106.68
14.35,-106.63
14.35,-106.59
14.35,-106.54
14.35,-106.5
14.35,-106.45
14.35,-106.41
14.35,-106.36
14.35,-106.31
14.35,-106.27
14.35,-106.23
14.35,-106.18
14.35,-106.14
14.35,-106.09
14.35,-106.05
14.35,-106.0
14.35,-105.95
14.35,-105.91
14.35,-105.87
14.35,-105.82
14.35,-105.78
14.35,-105.73
14.35,-105.69
14.35,-105.64
14.35,-105.59
14.35,-105.55
14.35,-105.51
14.35,-105.46
14.35,-105.42
14.35,-105.37
14.35,-105.33
14.35,-105.28
14.35,-105.23
14.35,-105.19
14.35,-105.15
14.35,-105.1
14.35,-105.06
14.35,-105.01
14.35,-104.97
14.35,-104.92
14.35,-104.88
14.35,-104.83
14.35,-104.78
14.35,-104.74
14.35,-104.7
14.35,-104.65
14.35,-104.61
14.35,-104.56
14.35,-104.52
14.35,-104.47
14.35,-104.43
14.35,-104.38
14.35,-104.34
14.35,-104.29
14.35,-104.25
14.35,-104.2
14.35,-104.16
14.35,-104.11
14.35,-104.06
14.35,-104.02
14.35,-103.98
